,Location,TotalFatalInjuries,pop,Scaled_Fatalities
3960,"southlake, tx",0.0,7734602.0,0.0
3962,"spanaway, wa",0.0,354867.0,0.0
3963,"spanish fork, ut",0.0,105087.0,0.0
3965,"sparta, mi",0.0,610892.0,0.0
3966,"sparta, tn",0.0,137034.0,0.0
3967,"spartanburg, sc",0.0,512964.0,0.0
3968,"spearfish, sd",0.0,14654.0,0.0
3969,"spearman, tx",0.0,126224.0,0.0
3970,"spencer, ma",0.0,49833.0,0.0
63,"addis, la",0.0,339240.0,0.0
4015,"st. paul, mn",0.0,73206.0,0.0
4016,"st. petersburg, fl",0.0,359384.0,0.0
4067,"stow, ma",0.0,124377.0,0.0
4051,"stevensville, md",0.0,99751.0,0.0
4053,"stillwater, mn",0.0,101523.0,0.0
4054,"stillwater, ok",0.0,153218.0,0.0
4055,"stockbridge, ga",0.0,243992.0,0.0
4056,"stockbridge, mi",0.0,22483.0,0.0
4058,"stockton, ca",0.0,231968.0,0.0
4059,"stockton, mo",0.0,9154.0,0.0
4062,"stone mountain, ga",0.0,328346.0,0.0
4063,"stonewall, ar",0.0,163298.0,0.0
4064,"stony river, ak",0.0,93692.0,0.0
4065,"storm lake, mo",0.0,190886.0,0.0
4068,"stow, oh",0.0,247388.0,0.0
4048,"stevens point, wi",0.0,2114209.0,0.0
4069,"stowe, vt",0.0,96993.0,0.0
4070,"strasburg, co",0.0,328219.0,0.0
4071,"stratford, tx",0.0,154561.0,0.0
4072,"strongsville, oh",0.0,33532.0,0.0
4073,"strongville, oh",0.0,38088.0,0.0
4075,"sturgis, sd",0.0,32970.0,0.0
4076,"stuttgart, ar",0.0,392523.0,0.0
4077,"suches, ga",0.0,8825.0,0.0
4079,"sugar city, co",0.0,65225.0,0.0
4082,"sugarland, tx",0.0,13373.0,0.0
4085,"summerland, fl",0.0,16146.0,0.0
4049,"stevenson, al",0.0,14796.0,0.0
4047,"steubenville, oh",0.0,99801.0,0.0
4017,"st. simon, ga",0.0,16520.0,0.0
4029,"stanford, tx",0.0,27938.0,0.0
4018,"st. simons is., ga",0.0,80690.0,0.0
4019,"st. simons isla, ga",0.0,58603.0,0.0
4020,st. thomas,0.0,59431.0,0.0
4021,"st. thomas, nd",0.0,89715.0,0.0
4022,"st.simons is., ga",0.0,49218.0,0.0
4023,"st.simonsisland, ga",0.0,129252.0,0.0
62,"adams, tn",0.0,98586.0,0.0
4025,"stafford, va",0.0,40596.0,0.0
4026,"standfield, az",0.0,58284.0,0.0
4027,"stanfield, az",0.0,54211.0,0.0
4028,"stanford, ar",0.0,202142.0,0.0
4030,"stanley, nd",0.0,170510.0,0.0
4046,"sterling, il",0.0,5197.0,0.0
4031,"stanton, ky",0.0,736836.0,0.0
4032,"stanton, mn",0.0,38055.0,0.0
4034,"starke, fl",0.0,170510.0,0.0
4035,"state college, pa",0.0,151593.0,0.0
4036,"statesboro, ga",0.0,177595.0,0.0
4038,"staunton, il",0.0,110834.0,0.0
4040,"steamboat sprng, co",0.0,96469.0,0.0
4041,"steele, mo",0.0,36597.0,0.0
4042,"steins, nm",0.0,8864.0,0.0
4043,"sterling city, tx",0.0,216650.0,0.0
4045,"sterling, co",0.0,52546.0,0.0
3940,"somersworth, nh",0.0,569369.0,0.0
3938,"somers, ny",0.0,50470.0,0.0
3792,"schaumburg, il",0.0,502033.0,0.0
3937,"somers, ct",0.0,1239.0,0.0
3828,"seneca, il",0.0,150033.0,0.0
3832,"settlers bay, ak",0.0,239757.0,0.0
3833,"seven springs, pa",0.0,2380.0,0.0
74,"afton, wy",0.0,869250.0,0.0
3835,"seward, ak",0.0,20377.0,0.0
3837,"seymour, tx",0.0,15637.0,0.0
3838,"shady cove, or",0.0,367535.0,0.0
3840,"shageluk, ak",0.0,41725.0,0.0
3841,"shandon, ca",0.0,28427.0,0.0
3842,"shanin lake, ak",0.0,71969.0,0.0
3843,"shanksville, pa",0.0,967722.0,0.0
3844,"shapleigh, me",0.0,44132.0,0.0
3846,"sharonville, oh",0.0,99801.0,0.0
3847,"sharpsville, pa",0.0,60796.0,0.0
3849,"shaw, ms",0.0,1287050.0,0.0
3851,"sheboygan, wi",0.0,54847.0,0.0
3852,"sheffield, tx",0.0,178026.0,0.0
3853,"shelburne, vt",0.0,29015.0,0.0
3855,"shelbyville, il",0.0,1532269.0,0.0
3856,"shelbyville, in",0.0,2086817.0,0.0
3857,"shelbyville, tn",0.0,40136.0,0.0
3859,"shell lake, wi",0.0,185420.0,0.0
3860,"shellerbager ps, ak",0.0,2027712.0,0.0
3861,"shelley, id",0.0,31476.0,0.0
3862,"shelter island, ny",0.0,12607.0,0.0
3827,"seneca falls, ny",0.0,127538.0,0.0
3826,"seminole, tx",0.0,430518.0,0.0
3825,"seminole, ok",0.0,131674.0,0.0
3807,"seale, al",0.0,111927.0,0.0
3793,"schellville, ca",0.0,70309.0,0.0
3794,"schinnecock bay, ny",0.0,2027712.0,0.0
3795,"schroon lake, ny",0.0,53430.0,0.0
3797,"scooba, ms",0.0,518907.0,0.0
3798,"scotia, ny",0.0,540513.0,0.0
3799,"scotland neck, nc",0.0,173565.0,0.0
3801,"scott city, ks",0.0,213701.0,0.0
3802,"scottsbluff, ne",0.0,165872.0,0.0
3803,"scottsboro, al",0.0,225796.0,0.0
3804,"scottsdale, az",0.0,3016867.0,0.0
79,"aibirm, wa",0.0,13408.0,0.0
3808,"searcy, ar",0.0,7121.0,0.0
3824,"selz, nd",0.0,235017.0,0.0
3809,"seaside, or",0.0,13850.0,0.0
78,"ahoskie, nc",0.0,258806.0,0.0
3812,"sebastian, tx",0.0,297554.0,0.0
3813,"sebring, fl",0.0,152227.0,0.0
3814,"sedalia, mo",0.0,16817.0,0.0
3815,"sedgwick, ks",0.0,17952.0,0.0
76,"agness, or",0.0,159134.0,0.0
3818,"selah, wa",0.0,42153.0,0.0
3821,"seldovia, ak",0.0,15042.0,0.0
3822,"sellersburg, in",0.0,10193.0,0.0
3823,"selma, ca",0.0,83304.0,0.0
3865,"shenandoah, oh",0.0,641608.0,0.0
3866,"sheridan lake, co",0.0,18306.0,0.0
3867,"sheridan, ar",0.0,179240.0,0.0
3924,"snowpond,sidney, me",0.0,24046.0,0.0
3911,"slocomb, al",0.0,39695.0,0.0
3912,"smith station, al",0.0,10688.0,0.0
3913,"smithfield, nc",0.0,21872.0,0.0
3914,"smithfield, ri",0.0,15822.0,0.0
3915,"smithville, tn",0.0,17154.0,0.0
3916,"smithville, tx",0.0,295573.0,0.0
3917,"smyrna, de",0.0,72633.0,0.0
3918,"snelling, ca",0.0,641608.0,0.0
3919,"snellville, ga",0.0,74965.0,0.0
3920,"snohomish, wa",0.0,129069.0,0.0
3922,"snow hill, nc",0.0,382894.0,0.0
3925,"snowville, ut",0.0,16379.0,0.0
3906,"slater, mo",0.0,19438.0,0.0
3926,"snowville, va",0.0,1428509.0,0.0
3927,"so. bethlehem, ny",0.0,20562.0,0.0
3928,"so. burlington, vt",0.0,83216.0,0.0
70,"advance, mo",0.0,20562.0,0.0
3930,"so.bethlehem, ny",0.0,11848.0,0.0
3931,"so.charleston, wv",0.0,77218.0,0.0
3932,"society hill, sc",0.0,36702.0,0.0
3933,"soddy daisey, tn",0.0,84833.0,0.0
69,"adrian, or",0.0,653637.0,0.0
3935,"soloman, az",0.0,23235.0,0.0
3936,"solon springs, wi",0.0,32975.0,0.0
3907,"slaton, tx",0.0,2027712.0,0.0
3904,"skwentna, ak",0.0,1156621.0,0.0
3868,"sheridan, mi",0.0,44674.0,0.0
3884,"sigel, pa",0.0,60433.0,0.0
3869,"sheridan, or",0.0,42212.0,0.0
3870,"sherman, tx",0.0,2841952.0,0.0
3871,"sherrill, ar",0.0,17251.0,0.0
3873,"shingle springs, ca",0.0,51625.0,0.0
3874,"shinnston, wv",0.0,530852.0,0.0
3876,"shiro, tx",0.0,63916.0,0.0
3877,"shishmaref, ak",0.0,100390.0,0.0
3880,"shrewsbury, pa",0.0,83658.0,0.0
3881,"shulin lake, ak",0.0,25553.0,0.0
3882,"sidney, ne",0.0,337601.0,0.0
3883,"sidney, oh",0.0,121570.0,0.0
3885,"sikeston, mo",0.0,216008.0,0.0
3902,"skinner ranch, or",0.0,884941.0,0.0
3887,"silver city, nm",0.0,389018.0,0.0
3888,"silver creek, ne",0.0,23824.0,0.0
3890,"silver lake, me",0.0,459336.0,0.0
3892,"simi valley, ca",0.0,165416.0,0.0
3894,"simsbury, ct",0.0,90257.0,0.0
3895,"sinclair island, wa",0.0,93982.0,0.0
3896,"sioux city, ia",0.0,14251.0,0.0
71,"afton, ca",0.0,117722.0,0.0
3898,"sioux, sd",0.0,10576.0,0.0
3900,"sisseton, sd",0.0,145931.0,0.0
3901,"skaneateles, ny",0.0,190886.0,0.0
2792,"moundridge, ks",0.0,61888.0,0.0
376,"benton, ks",0.0,23423.0,0.0
2790,"moultonboro, nh",0.0,198806.0,0.0
1206,"east lynne, mo",0.0,19673.0,0.0
1193,"eagle river, ak",0.0,1134116.0,0.0
297,"bargaintown, nj",0.0,131337.0,0.0
1195,"eakly, ok",0.0,14780.0,0.0
1196,"earle, ar",0.0,12009.0,0.0
1197,"east alton, il",0.0,249224.0,0.0
1198,"east amana, ia",0.0,37723.0,0.0
1199,"east aurora, ny",0.0,732072.0,0.0
1200,"east bernard, tx",0.0,36924.0,0.0
1202,"east grand fork, mn",0.0,71267.0,0.0
1203,"east haddam, ct",0.0,536343.0,0.0
1204,"east hanover, nj",0.0,14186.0,0.0
1205,"east liverpool, oh",0.0,9438.0,0.0
1207,"east moriches, ny",0.0,1668266.0,0.0
1223,"edgerly, la",0.0,11971.0,0.0
1208,"east saint loui, il",0.0,33617.0,0.0
1209,"east sound, wa",0.0,119080.0,0.0
1210,"east st louis, il",0.0,12162.0,0.0
1211,"east st. louis, il",0.0,167528.0,0.0
1213,"easton, pa",0.0,743995.0,0.0
1215,"eaton rapids, mi",0.0,1070009.0,0.0
1216,"eaton, in",0.0,215120.0,0.0
1217,"eatonville, wa",0.0,299780.0,0.0
1218,"eau claire, wi",0.0,18317.0,0.0
1219,"ebensburg, pa",0.0,823121.0,0.0
1220,"eden prairie, mn",0.0,276263.0,0.0
1221,"eden, tx",0.0,242072.0,0.0
1192,"eagle point, or",0.0,19344.0,0.0
298,"barnardsville, nc",0.0,140494.0,0.0
1190,"eagle mountain, ca",0.0,63765.0,0.0
1189,"eagle lake, tx",0.0,26037.0,0.0
1156,"drummond island, mi",0.0,6239.0,0.0
1157,"drumright, ok",0.0,62500.0,0.0
1158,"dryden, ny",0.0,37482.0,0.0
1159,"dryden, tx",0.0,4275.0,0.0
1160,"duanesburg, ny",0.0,487378.0,0.0
1161,"dublin, ga",0.0,8372.0,0.0
1162,"dubois, pa",0.0,651656.0,0.0
1164,"duckwater, nv",0.0,8521.0,0.0
1166,"dufur, or",0.0,37687.0,0.0
300,"barrow, ak",0.0,565978.0,0.0
1170,"dumas, ar",0.0,152639.0,0.0
1171,"dumas, tx",0.0,51400.0,0.0
1172,"dummerston, vt",0.0,166478.0,0.0
1174,"duncan, ok",0.0,33635.0,0.0
299,"barnstead, nh",0.0,22426.0,0.0
1177,"durand, il",0.0,63193.0,0.0
1179,"durant, ok",0.0,568336.0,0.0
1180,"durham, ca",0.0,1202025.0,0.0
1181,"durham, ct",0.0,72199.0,0.0
1182,"durhamville, ny",0.0,27358.0,0.0
1184,"dyersburg, tn",0.0,336343.0,0.0
1185,"dyersville, ia",0.0,25701.0,0.0
1186,e. cameron,0.0,181766.0,0.0
1187,"e.milford, nj",0.0,197262.0,0.0
1188,"eagle crest, de",0.0,482618.0,0.0
1222,"edgar, ne",0.0,79955.0,0.0
1224,"edgerton, wi",0.0,26893.0,0.0
1596,"gold king creek, ak",0.0,540111.0,0.0
1288,"enderlin, nd",0.0,11971.0,0.0
1273,"elmira, ny",0.0,898122.0,0.0
1274,"elmira, or",0.0,133517.0,0.0
1275,"elreno, ok",0.0,24474.0,0.0
1276,"elsinore, ca",0.0,28351.0,0.0
1278,"ely, mn",0.0,445198.0,0.0
1279,"ely, nv",0.0,45938.0,0.0
1281,"emerado, nd",0.0,9157.0,0.0
1282,"emigrant gap, ca",0.0,163967.0,0.0
1283,"emigrant pass, nv",0.0,139001.0,0.0
1284,"emmaus, pa",0.0,21961.0,0.0
1285,"emmonak, ak",0.0,15361.0,0.0
1286,"empire, nv",0.0,278013.0,0.0
1289,"endicott, ny",0.0,204654.0,0.0
1225,"edgewater, md",0.0,21826.0,0.0
1290,"enfield, nh",0.0,580267.0,0.0
1292,"englewood, co",0.0,980196.0,0.0
1294,"ennis, tx",0.0,18226.0,0.0
1295,"enosburg falls, vt",0.0,482618.0,0.0
1296,"enterprise, al",0.0,1375847.0,0.0
292,"banner elk, nc",0.0,22315.0,0.0
1298,"enumclaw, wa",0.0,59463.0,0.0
1299,"ephrata, pa",0.0,44132.0,0.0
1300,"ephrata, wa",0.0,157098.0,0.0
1302,"eppingham, nh",0.0,29049.0,0.0
1303,"epps, la",0.0,981284.0,0.0
1304,"erie, co",0.0,931071.0,0.0
1272,"elmendorf afb, ak",0.0,29851.0,0.0
1267,"ellijay, ga",0.0,46680.0,0.0
1265,"ellensburg, wa",0.0,50994.0,0.0
293,"banning, ca",0.0,451.0,0.0
1227,"edinberg, tx",0.0,20562.0,0.0
1228,"edison, ga",0.0,52175.0,0.0
1230,"edna, tx",0.0,231770.0,0.0
1232,"egegik, ak",0.0,731345.0,0.0
1233,"egg harbor town, nj",0.0,4663.0,0.0
1234,"ehrenberg, az",0.0,12162.0,0.0
1235,"eighty four, pa",0.0,31796.0,0.0
1236,"eklutna, ak",0.0,91070.0,0.0
1237,"ekuk, ak",0.0,324465.0,0.0
1241,"el mirage, az",0.0,142568.0,0.0
1242,"el mirage, ca",0.0,33178.0,0.0
1243,"el monte, ca",0.0,209480.0,0.0
296,"bardstown, ky",0.0,23925.0,0.0
295,"barbers point, hi",0.0,14748.0,0.0
1248,"elberta, al",0.0,35315.0,0.0
1249,"eldon, mo",0.0,118967.0,0.0
1250,"eldora, ia",0.0,12310.0,0.0
1251,"elgin, az",0.0,45524.0,0.0
1252,"elgin, il",0.0,50656.0,0.0
1254,"elim, ak",0.0,240021.0,0.0
1255,"elizabeth city, nc",0.0,37854.0,0.0
1256,"elk city, ok",0.0,34330.0,0.0
1258,"elk rock, wa",0.0,53430.0,0.0
1260,"elkhorn, wi",0.0,21209.0,0.0
294,"baraboo, wi",0.0,736836.0,0.0
1155,"driscoll, tx",0.0,378027.0,0.0
1154,"driggs, id",0.0,155382.0,0.0
1153,"drift river, ak",0.0,243785.0,0.0
1064,"deer valley, az",0.0,155385.0,0.0
1050,"de pere, wi",0.0,355244.0,0.0
1051,"de quincy, la",0.0,18233.0,0.0
1052,"deadhorse, ak",0.0,55303.0,0.0
1053,"death valley, ca",0.0,169613.0,0.0
1054,"decatur island, wa",0.0,41244.0,0.0
1055,"decatur, al",0.0,100592.0,0.0
1056,"decatur, il",0.0,24652.0,0.0
1057,"decatur, in",0.0,10871.0,0.0
1060,"decker, mt",0.0,1211704.0,0.0
1061,"deckerville, mi",0.0,11081.0,0.0
1062,"deepwater, mo",0.0,14660.0,0.0
1063,"deer park, wa",0.0,34207.0,0.0
1065,"deerfield, wi",0.0,25665.0,0.0
1152,"doylestown, pa",0.0,251692.0,0.0
1066,"deering, ak",0.0,15822.0,0.0
1067,"deeth, nv",0.0,358984.0,0.0
1069,"defuniak spring, fl",0.0,123978.0,0.0
1070,"dekalb, il",0.0,42153.0,0.0
311,"basye, va",0.0,29368.0,0.0
1072,"del mar, ny",0.0,585994.0,0.0
1073,"del norte, co",0.0,3715399.0,0.0
1074,"del rio, tx",0.0,259954.0,0.0
1076,"delano, ca",0.0,1354426.0,0.0
1077,"delaplaine, ar",0.0,9880.0,0.0
1078,"delaplane, ar",0.0,1287050.0,0.0
1079,"delavan, mn",0.0,99269.0,0.0
1048,"dayton, wa",0.0,47371.0,0.0
1047,"dayton, tx",0.0,28351.0,0.0
1046,"dayton, or",0.0,33635.0,0.0
1043,"dayton, ky",0.0,64271.0,0.0
1006,"dallas/ft.worth, tx",0.0,973047.0,0.0
1007,"dalton, ga",0.0,37009.0,0.0
1009,"dan creek, ak",0.0,37991.0,0.0
1011,"danbury, ia",0.0,35815.0,0.0
1013,"danevang, tx",0.0,2841952.0,0.0
1015,"danielson, ct",0.0,39695.0,0.0
1016,"dansville, ct",0.0,22582.0,0.0
1017,"dansville, ny",0.0,14010.0,0.0
1019,"danville, il",0.0,8521.0,0.0
1021,"danville, pa",0.0,8931.0,0.0
1022,"danville, va",0.0,48817.0,0.0
1023,"darby island, bahamas",0.0,9247.0,0.0
312,"batavia, il",0.0,518907.0,0.0
1026,"darling, ms",0.0,37633.0,0.0
1027,"darlington, sc",0.0,23005.0,0.0
1028,"darrington, wa",0.0,65340.0,0.0
1029,"dateland, az",0.0,181492.0,0.0
1031,"dauphin island, al",0.0,738067.0,0.0
1033,"davenport, ia",0.0,92399.0,0.0
1035,"davenport, wa",0.0,33969.0,0.0
1036,"david city, ne",0.0,165416.0,0.0
1038,"davie, fl",0.0,17884.0,0.0
1039,"davis dam, az",0.0,5784.0,0.0
1040,"davis, ca",0.0,238698.0,0.0
1041,"davison, mi",0.0,194610.0,0.0
1080,"delavan, wi",0.0,25554.0,0.0
1081,"delaware city, de",0.0,135774.0,0.0
1082,"delaware, oh",0.0,313793.0,0.0
1118,"dillingham, ak",0.0,267352.0,0.0
1120,"dillon, mt",0.0,15822.0,0.0
1121,"dillsboro, in",0.0,34821.0,0.0
1122,"dimmitt, tx",0.0,11548.0,0.0
303,"barter island, ak",0.0,83216.0,0.0
1124,"dobbins afb, ga",0.0,114631.0,0.0
1125,"doddridge, ar",0.0,110675.0,0.0
1126,"doddsville, ms",0.0,70287.0,0.0
1127,"dodge city, ks",0.0,25133.0,0.0
1128,"dodgeville, wi",0.0,90621.0,0.0
1130,"dolan springs, az",0.0,40932.0,0.0
1131,"dongola, il",0.0,18018.0,0.0
1132,"donna, tx",0.0,9310.0,0.0
1133,"donnelly, id",0.0,449514.0,0.0
1134,dorado,0.0,100975.0,0.0
1135,"doraville, ga",0.0,37053.0,0.0
1136,"dorr, mi",0.0,42153.0,0.0
1137,"dorrseyville, pa",0.0,10451.0,0.0
1139,"dothan, al",0.0,115365.0,0.0
1140,"douglas island, ak",0.0,37992.0,0.0
302,"barstow, ca",0.0,61888.0,0.0
1145,"dove creek, co",0.0,4435267.0,0.0
301,"barrville, pa",0.0,198325.0,0.0
1147,"dover, de",0.0,32730.0,0.0
1149,"downers grove, il",0.0,40554.0,0.0
1151,"dows, ia",0.0,78324.0,0.0
1119,"dillingham, hi",0.0,208414.0,0.0
1117,"dilkon, az",0.0,1117.0,0.0
1083,"deleon, tx",0.0,2110694.0,0.0
1114,"dfw airport, tx",0.0,71168.0,0.0
1084,"delhi, ca",0.0,94273.0,0.0
1085,"dell rapids, sd",0.0,442028.0,0.0
1087,"delphi, in",0.0,152954.0,0.0
1088,"delta junction, ak",0.0,45160.0,0.0
1089,"delta, ut",0.0,66348.0,0.0
1091,"demotte, in",0.0,57566.0,0.0
1092,"denton, nc",0.0,981284.0,0.0
1093,"denton, ne",0.0,653637.0,0.0
1094,"denton, tx",0.0,592221.0,0.0
1095,"denver, co",0.0,1013229.0,0.0
1096,"denver, ia",0.0,152954.0,0.0
1097,"denver, nc",0.0,18384.0,0.0
1098,"derby, ks",0.0,207970.0,0.0
310,"bastrop, tx",0.0,7762.0,0.0
309,"bastrop, la",0.0,10166.0,0.0
308,"basin city, wa",0.0,178026.0,0.0
307,"basile, la",0.0,79854.0,0.0
306,"bascom, fl",0.0,10030.0,0.0
1104,"destin, fl",0.0,224499.0,0.0
305,"bartow, fl",0.0,30045.0,0.0
1106,"devalls bluff, ar",0.0,579180.0,0.0
304,"bartlesville, ok",0.0,6988.0,0.0
1110,"dewitt, ne",0.0,35883.0,0.0
1112,"dexter, mo",0.0,26947.0,0.0
1113,"dexter, or",0.0,108064.0,0.0
1305,"erie, pa",0.0,574774.0,0.0
1306,"erin, tn",0.0,129252.0,0.0
1307,"erlanger, ky",0.0,9727.0,0.0
1505,"ft. smith, ar",0.0,13769.0,0.0
1492,"ft. atkinson, wi",0.0,15309.0,0.0
1493,"ft. benning, ga",0.0,63159.0,0.0
1494,"ft. bragg, nc",0.0,246216.0,0.0
1495,"ft. bridger, wy",0.0,35883.0,0.0
1496,"ft. collins, co",0.0,947737.0,0.0
1497,"ft. eustis, va",0.0,23792.0,0.0
278,"bainbridge, oh",0.0,172474.0,0.0
1499,"ft. leavenworth, ks",0.0,99751.0,0.0
1500,"ft. mccoy, fl",0.0,280123.0,0.0
1501,"ft. morgan, co",0.0,113810.0,0.0
1502,"ft. myers, fl",0.0,425326.0,0.0
1504,"ft. pierce, fl",0.0,508228.0,0.0
1506,"ft. smith, mt",0.0,729139.0,0.0
1452,"frankfort, germany",0.0,75997.0,0.0
1507,"ft. washington, md",0.0,113647.0,0.0
1508,"ft. wayne, in",0.0,77218.0,0.0
1509,"ft. worth, tx",0.0,16709.0,0.0
1510,"ft. yukon, ak",0.0,78702.0,0.0
1511,"ft.lauderdale, fl",0.0,211205.0,0.0
1512,"ft.myers, fl",0.0,36339.0,0.0
1514,"ft.walton beach, fl",0.0,51507.0,0.0
1515,"fullerton, ca",0.0,1448800.0,0.0
1516,"fullerton, ne",0.0,456044.0,0.0
1517,"fulshear, tx",0.0,50994.0,0.0
1518,"fulton, mo",0.0,279557.0,0.0
1519,"fulton, ny",0.0,9247.0,0.0
1491,"ft riley, ks",0.0,168629.0,0.0
1490,"ft lauderdale, fl",0.0,198325.0,0.0
1489,"ft eustis, va",0.0,111485.0,0.0
1488,"ft atkinson, wi",0.0,1837970.0,0.0
1454,"frankfort, in",0.0,70757.0,0.0
1455,"frankfort, mi",0.0,19039.0,0.0
1456,"frankfort, ny",0.0,44766.0,0.0
1457,"franklin, ga",0.0,91168.0,0.0
1458,"franklin, in",0.0,31967.0,0.0
1459,"franklin, nc",0.0,962973.0,0.0
1461,"franklin, tn",0.0,2175355.0,0.0
1462,"franklin, va",0.0,19461.0,0.0
1465,"franksville, wi",0.0,4232.0,0.0
1467,"fraser, mi",0.0,41244.0,0.0
1469,"frederick, ok",0.0,198325.0,0.0
1470,"fredericksburg, tx",0.0,193852.0,0.0
1471,"fredonia, ks",0.0,104293.0,0.0
1472,"freeman, sd",0.0,597181.0,0.0
1473,"freeport, pa",0.0,29015.0,0.0
1474,"freer, tx",0.0,91168.0,0.0
1476,"fremont, nc",0.0,29753.0,0.0
1477,"fresno, ca",0.0,331345.0,0.0
1479,"friendly, md",0.0,152227.0,0.0
1480,"friendship, md",0.0,9539.0,0.0
1481,"friendswood, tx",0.0,710314.0,0.0
1482,"frisco, tx",0.0,44916.0,0.0
1484,"fritchton, in",0.0,127942.0,0.0
1485,"front royal, va",0.0,2039181.0,0.0
1486,"fruit vale, tx",0.0,16257.0,0.0
1520,"furnace creek, ca",0.0,641608.0,0.0
1522,"gage, nm",0.0,45840.0,0.0
1523,"gainesboro, tn",0.0,53430.0,0.0
1563,"georgetown, ky",0.0,64661.0,0.0
1565,"gerald, mo",0.0,151593.0,0.0
1566,"gerlach, nv",0.0,126657.0,0.0
1567,"germantown, oh",0.0,68018.0,0.0
1568,"gerogetown, tx",0.0,46921.0,0.0
1569,"geronimo, tx",0.0,126559.0,0.0
1570,"gibson, ga",0.0,80690.0,0.0
1572,"gilbert, az",0.0,84444.0,0.0
1573,"gillette, ar",0.0,15479.0,0.0
1575,"gilroy, ca",0.0,680731.0,0.0
272,"babb, mt",0.0,442028.0,0.0
1578,"glade park, co",0.0,4247.0,0.0
1579,"gladewater, tx",0.0,66771.0,0.0
1581,"glasgow, va",0.0,14616.0,0.0
1582,"glen burnie, md",0.0,20790.0,0.0
1583,"glen campbell, pa",0.0,30077.0,0.0
1584,"glen canyon, ut",0.0,27842.0,0.0
1585,"glenburn, nd",0.0,57566.0,0.0
1586,"glendale, az",0.0,1444318.0,0.0
1587,"glendale, ca",0.0,276495.0,0.0
1588,"glendive, mt",0.0,35815.0,0.0
1589,"gleneden beach, or",0.0,33635.0,0.0
1590,"glenn, ca",0.0,13089.0,0.0
1592,"glennville, ca",0.0,90761.0,0.0
1593,"glens falls, ny",0.0,9773.0,0.0
1594,"glenville, wv",0.0,11648.0,0.0
1564,"georgetown, tx",0.0,324702.0,0.0
1561,"george west, tx",0.0,39542.0,0.0
277,"bainbridge, ga",0.0,642107.0,0.0
1559,"geneva, il",0.0,41769.0,0.0
1525,"gainesville, ga",0.0,69039.0,0.0
1526,"gainsville, mo",0.0,140772.0,0.0
275,"baggs, wy",0.0,518907.0,0.0
1528,"galen, mt",0.0,32530.0,0.0
1530,"galesburg, il",0.0,406684.0,0.0
1531,"galeton, pa",0.0,17373.0,0.0
1534,"galt, ca",0.0,70757.0,0.0
1536,"gambell, ak",0.0,457154.0,0.0
274,"bad axe, mi",0.0,66710.0,0.0
273,"baconton, ga",0.0,25829.0,0.0
1540,"garden grove, ia",0.0,25311.0,0.0
1541,"gardiner, mt",0.0,59492.0,0.0
1542,"gardner, co",0.0,69679.0,0.0
1543,"gardner, ks",0.0,10393691.0,0.0
1544,"gardner, ma",0.0,8372.0,0.0
1545,"garfield, wa",0.0,23925.0,0.0
1547,"garland, tx",0.0,128489.0,0.0
1548,"garnett, ks",0.0,336739.0,0.0
1552,"gaston, sc",0.0,15906.0,0.0
1553,"gastonia, nc",0.0,97709.0,0.0
1554,"gatesville, nc",0.0,289625.0,0.0
1555,"gatlingurg, tn",0.0,100903.0,0.0
1556,"gaylord, mi",0.0,110180.0,0.0
1557,"genesee, wi",0.0,569369.0,0.0
1558,"geneva, fl",0.0,20278.0,0.0
1453,"frankfort, il",0.0,280248.0,0.0
1451,"frankford, mi",0.0,34539.0,0.0
1309,"erwinna, pa",0.0,45940.0,0.0
1359,"fall city, wa",0.0,29930.0,0.0
1344,"fairburn, sd",0.0,35252.0,0.0
1345,"fairbury, il",0.0,112197.0,0.0
1346,"fairfax, mn",0.0,16061.0,0.0
1347,"fairfax, sc",0.0,9253.0,0.0
1349,"fairfield, il",0.0,14169.0,0.0
287,"baltimore, md",0.0,44053.0,0.0
1351,"fairfield, pa",0.0,25636.0,0.0
1353,"fairmont, md",0.0,9463.0,0.0
1354,"fairmont, wv",0.0,518907.0,0.0
286,"balmorhea, tx",0.0,1451461.0,0.0
1357,"falcon, co",0.0,15771.0,0.0
1358,"falfurrias, tx",0.0,17987.0,0.0
1360,"fall creek, wi",0.0,15479.0,0.0
1450,"frankenmuth, mi",0.0,16621.0,0.0
1361,"fall river mill, ca",0.0,129389.0,0.0
1362,"fall river, ma",0.0,73469.0,0.0
1363,"fallbrook, ca",0.0,518907.0,0.0
1364,"fallon, nv",0.0,82297.0,0.0
1365,"falls city, ne",0.0,37470.0,0.0
1366,"falls of rough, ky",0.0,25636.0,0.0
1367,"falmouth, ky",0.0,17724.0,0.0
1368,"falmouth, ma",0.0,14775.0,0.0
1369,"farewell, ak",0.0,40849.0,0.0
1370,"fargo, nd",0.0,97438.0,0.0
1371,"faribault, mn",0.0,34719.0,0.0
1372,"farmerville, la",0.0,8261775.0,0.0
1342,"fair oaks, ca",0.0,77537.0,0.0
1341,"factoryville, pa",0.0,5313.0,0.0
1340,"fabens, tx",0.0,66845.0,0.0
1339,"exmore, va",0.0,14973.0,0.0
1310,"escalante, ut",0.0,147993.0,0.0
1311,"escalon, ca",0.0,449514.0,0.0
1312,"escanaba, mi",0.0,26934.0,0.0
1313,"escondido, ca",0.0,48297.0,0.0
1314,"espanola, fl",0.0,59105.0,0.0
